Hours_Studied,Attendance,Sleep_Hours,Previous_Scores,Tutoring_Sessions,Physical_Activity,Exam_Score,Parental_Involvement_Low,Parental_Involvement_Medium,Access_to_Resources_Low,Access_to_Resources_Medium,Extracurricular_Activities_Yes,Motivation_Level_Low,Motivation_Level_Medium,Internet_Access_Yes,Family_Income_Low,Family_Income_Medium,Teacher_Quality_Low,Teacher_Quality_Medium,School_Type_Public,Peer_Influence_Neutral,Peer_Influence_Positive,Learning_Disabilities_Yes,Parental_Education_Level_High School,Parental_Education_Level_Postgraduate,Distance_from_Home_Moderate,Distance_from_Home_Near,Gender_Male
16,65,9,68,1,3,61,0,1,1,0,0,0,1,1,0,0,0,1,1,1,0,0,1,0,1,0,1
23,76,7,93,0,6,68,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,1,0,1,0,1
23,94,8,86,1,0,70,0,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0
16,96,4,77,1,2,71,0,1,0,1,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,1
16,80,8,98,2,4,71,0,0,0,1,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1,1
19,84,8,97,2,1,68,0,1,0,1,0,0,0,1,0,1,0,1,1,1,0,1,0,0,0,1,1
15,88,6,95,2,4,70,0,0,0,0,1,0,1,1,1,0,0,1,1,0,0,0,1,0,0,1,0
25,93,10,60,1,3,70,0,1,0,1,1,1,0,1,0,1,0,1,1,0,1,0,0,0,1,0,1
18,65,6,60,0,3,62,0,1,0,0,1,1,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0
3,92,5,95,3,1,67,0,0,1,0,1,0,0,1,0,1,0,1,1,1,0,0,0,1,0,1,0
18,79,8,70,3,3,68,0,1,0,1,0,0,0,1,0,1,0,1,1,0,1,0,0,0,0,1,0
14,78,5,90,1,3,68,0,0,0,0,1,0,1,1,0,1,0,1,1,1,0,0,0,1,0,1,0
10,77,7,84,2,1,64,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1
13,80,9,88,1,3,68,0,1,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,1,1
21,98,8,51,0,3,69,1,0,0,0,1,0,1,1,0,1,0,1,1,1,0,0,1,0,0,1,1
28,82,7,71,1,3,70,0,1,0,0,0,1,0,1,0,1,0,0,1,1,0,0,1,0,0,1,1
22,98,6,93,4,4,73,0,1,0,1,1,0,1,1,1,0,0,1,1,1,0,0,1,0,0,1,0
16,67,9,74,1,3,66,0,0,0,1,1,0,1,1,0,0,0,0,1,0,1,0,0,1,1,0,1
23,89,5,85,0,3,68,1,0,0,1,0,1,0,1,1,0,0,1,1,0,1,0,0,1,1,0,1
17,92,8,88,1,3,68,1,0,0,1,1,0,0,0,0,0,0,1,1,1,0,0,1,0,0,1,0
16,87,10,56,2,0,65,1,0,0,1,1,1,0,1,0,1,0,0,0,1,0,0,0,1,1,0,0
13,84,8,58,2,3,66,0,1,0,1,1,0,0,1,1,0,1,0,1,1,0,0,0,1,0,1,0
9,83,7,86,0,1,62,0,0,1,0,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0
18,94,7,53,3,2,67,1,0,1,0,1,1,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0
21,93,6,67,1,3,73,0,1,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,1,0,1,0
19,65,6,96,2,2,65,0,1,1,0,1,0,1,1,0,1,0,0,0,1,0,0,0,1,0,1,1
18,94,7,79,2,4,70,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0
14,77,8,96,3,2,68,0,0,0,1,1,0,1,1,0,1,0,1,1,1,0,0,0,1,0,1,1
24,70,9,65,3,3,67,0,0,0,1,1,0,1,1,0,1,1,0,0,0,1,0,1,0,1,0,1
12,95,4,82,2,3,66,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,1
25,77,4,64,3,4,65,0,1,1,0,0,1,0,1,1,0,0,1,1,1,0,1,0,0,0,1,0
14,92,9,56,1,4,66,0,0,1,0,1,1,0,1,0,1,0,1,1,1,0,0,1,0,1,0,0
15,71,7,100,2,4,66,0,0,0,0,0,1,0,1,1,0,1,0,1,1,0,0,1,0,0,1,1
11,60,7,59,2,1,60,0,1,0,0,0,0,0,1,1,0,0,1,1,0,1,0,0,0,1,0,1
17,80,8,59,0,4,66,0,0,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0
26,64,7,92,2,4,68,0,0,0,1,1,1,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0
23,90,10,90,3,5,72,0,1,0,1,1,1,0,1,1,0,0,1,1,0,1,0,1,0,0,1,1
26,71,8,99,1,3,68,1,0,0,0,0,0,1,0,0,1,0,1,1,0,1,0,0,0,0,1,1
23,78,6,54,0,3,67,0,1,0,1,1,0,0,1,1,0,0,1,1,1,0,0,0,1,0,1,0
13,63,6,55,0,4,62,0,0,0,1,0,0,0,1,0,1,1,0,1,0,1,0,0,1,0,1,1
18,71,7,72,0,5,66,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0
15,91,6,80,0,3,69,0,0,0,1,0,0,1,1,1,0,0,1,0,0,1,0,0,1,0,1,1
28,66,10,52,0,3,64,0,1,0,1,0,1,0,1,1,0,0,0,1,0,1,0,1,0,0,1,1
13,86,7,58,0,3,63,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,1,1
25,97,5,85,2,2,74,1,0,0,0,1,0,1,1,0,0,0,1,1,0,1,0,0,0,0,1,1
25,87,8,83,0,4,72,0,0,0,1,1,0,1,1,0,1,0,0,0,0,1,0,0,0,1,0,1
31,92,9,54,1,3,71,0,1,0,1,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,1
18,64,9,97,2,3,64,1,0,0,0,1,0,1,1,0,1,0,1,1,0,0,0,1,0,1,0,0
24,70,6,63,0,3,65,0,0,0,0,0,1,0,0,1,0,0,1,1,1,0,0,1,0,0,1,1
34,96,5,94,1,5,75,0,1,0,1,1,0,0,1,0,1,0,0,1,0,0,1,1,0,1,0,0
16,89,9,96,2,3,69,0,0,0,1,0,0,1,1,0,1,1,0,1,0,1,0,0,0,0,0,1
11,86,5,75,1,4,65,0,1,0,1,0,0,1,1,0,1,1,0,1,1,0,0,0,1,1,0,0
9,87,8,71,0,1,60,1,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0,1
24,77,6,64,2,4,69,0,1,0,1,1,0,1,1,0,0,0,1,1,0,1,0,1,0,0,1,1
9,62,9,90,4,4,65,0,0,0,0,1,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,1
18,91,5,60,0,4,67,1,0,0,1,1,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1
23,87,6,81,5,2,70,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0
21,79,8,78,1,4,66,0,1,1,0,1,1,0,1,1,0,0,0,1,0,1,0,0,0,1,0,0
23,96,8,62,0,4,69,0,1,0,1,1,0,1,1,1,0,0,0,1,1,0,0,1,0,1,0,0
21,73,9,99,2,3,69,0,1,0,1,1,0,1,1,0,1,0,0,1,1,0,0,0,1,0,1,1
28,72,8,92,1,2,68,0,0,0,1,1,1,0,1,0,1,0,1,1,0,0,0,1,0,0,1,0
14,95,8,51,5,4,70,0,1,0,1,1,0,1,1,0,1,0,1,0,0,1,0,0,0,0,1,0
16,92,9,71,2,2,66,0,1,1,0,0,0,0,1,1,0,0,1,0,1,0,0,1,0,1,0,0
15,81,5,68,0,3,65,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0
25,65,6,94,1,4,65,1,0,0,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,1,1
25,69,5,63,1,2,65,1,0,0,1,1,0,1,1,0,0,0,1,0,1,0,0,1,0,0,1,1
23,86,4,100,0,3,69,1,0,0,1,1,0,1,1,1,0,0,0,1,0,0,0,0,1,0,1,1
27,75,8,60,4,2,69,0,1,0,1,0,0,1,1,0,1,0,1,1,0,1,0,0,1,1,0,0
13,93,9,62,0,3,65,0,1,0,0,0,1,0,1,1,0,0,1,0,1,0,0,1,0,1,0,1
30,98,8,83,1,3,76,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0
29,92,8,58,2,3,72,0,1,0,0,0,1,0,1,0,1,1,0,0,1,0,0,0,0,0,1,1
24,75,7,94,2,4,67,0,1,1,0,0,0,1,1,0,1,0,0,1,0,0,0,1,0,0,1,1
31,92,7,55,3,3,74,0,0,0,1,1,0,1,1,1,0,0,0,1,0,1,0,1,0,0,1,1
10,74,10,99,2,3,66,0,1,0,1,1,0,0,1,0,1,0,0,1,1,0,0,0,0,0,1,1
17,67,9,94,2,3,66,0,0,0,0,1,0,1,1,1,0,1,0,0,0,1,0,1,0,0,1,0
16,61,6,92,4,3,66,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,1
24,75,9,70,5,5,71,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
14,96,9,76,0,3,66,0,1,1,0,0,0,1,1,1,0,0,0,1,1,0,0,1,0,1,0,1
25,70,8,73,1,2,65,1,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,1,0,1,1
28,68,8,99,1,3,69,1,0,0,0,1,0,1,1,0,0,0,1,1,1,0,0,1,0,0,1,0
24,99,8,52,1,2,69,0,1,1,0,1,1,0,1,1,0,0,0,1,0,0,0,1,0,0,1,1
22,61,5,69,2,2,63,0,1,0,1,1,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0
14,91,5,98,0,3,68,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0
15,73,8,68,1,3,64,0,1,0,1,0,0,1,1,0,0,0,1,1,1,0,0,0,0,0,1,0
27,61,5,70,2,2,64,0,1,0,1,0,0,1,1,1,0,1,0,1,1,0,0,0,0,0,1,1
25,97,5,82,1,5,73,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,1
20,66,4,95,2,2,66,1,0,0,0,1,0,0,1,0,0,0,1,1,1,0,0,1,0,1,0,0
17,82,6,65,4,3,67,0,1,0,0,0,1,0,1,1,0,0,1,0,0,1,0,1,0,1,0,0
8,71,8,97,3,1,63,0,0,0,1,1,0,1,1,0,1,0,1,0,1,0,1,1,0,0,1,0
14,63,8,64,1,3,61,0,1,0,1,1,0,0,1,1,0,0,1,1,1,0,0,1,0,1,0,1
31,62,8,91,4,4,71,0,1,0,1,1,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1
12,65,6,64,1,3,61,1,0,0,1,1,0,1,1,0,1,0,1,1,0,1,0,0,0,0,1,0
21,63,7,54,1,3,62,0,1,1,0,1,1,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0
26,90,8,91,1,4,74,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,1,1,0,0,1,1
12,79,8,73,2,4,65,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0,0,1,0,0,1,1
21,74,6,70,2,3,64,1,0,1,0,1,1,0,1,1,0,0,0,1,0,1,0,1,0,1,0,0
26,77,7,71,1,4,66,1,0,1,0,0,0,1,1,0,1,0,0,1,1,0,0,0,1,1,0,1
20,97,4,81,1,2,72,0,0,0,0,1,0,1,1,0,1,0,1,1,0,1,1,1,0,0,0,1
37,96,7,63,0,4,76,0,0,0,1,1,0,1,1,0,1,0,0,0,0,1,0,1,0,0,1,1
10,89,6,62,4,3,67,0,1,0,1,1,0,1,1,1,0,0,1,1,0,1,0,0,1,1,0,1
26,95,9,74,3,3,71,0,1,0,0,0,1,0,1,1,0,0,1,0,1,0,1,1,0,0,1,0
19,73,6,52,1,3,65,0,0,0,1,0,0,1,1,0,1,0,1,1,0,1,0,1,0,0,1,1
25,75,7,82,3,4,68,1,0,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0,1,1
23,85,6,91,1,3,68,0,1,0,1,1,1,0,1,1,0,0,0,1,1,0,0,1,0,0,0,1
16,85,6,86,3,2,67,0,0,1,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1
21,79,8,73,1,2,64,0,1,1,0,0,0,1,1,1,0,1,0,1,1,0,0,1,0,0,1,0
9,76,6,78,0,4,60,1,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0,1,0,1,1
24,99,10,51,1,3,70,0,1,0,1,0,1,0,1,1,0,0,1,1,1,0,0,0,0,0,1,1
22,93,4,96,1,2,73,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1
24,77,8,78,2,3,69,0,1,0,1,1,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1
26,89,7,66,0,5,70,0,0,0,1,0,0,1,1,1,0,0,1,1,1,0,1,0,0,0,1,1
22,71,7,65,1,3,64,0,1,0,1,0,1,0,1,1,0,0,1,1,1,0,0,0,0,0,1,1
21,64,7,83,2,3,64,0,0,1,0,1,0,0,1,1,0,1,0,1,1,0,0,1,0,1,0,0
15,74,8,79,0,3,65,0,0,0,1,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,1
16,76,7,59,0,2,62,0,1,0,1,0,1,0,1,1,0,0,1,1,1,0,0,0,0,0,1,0
27,61,9,70,0,2,64,0,1,0,1,1,0,1,1,0,1,0,1,1,1,0,0,1,0,0,0,1
29,93,7,84,0,3,72,0,1,0,1,1,0,1,1,0,0,0,1,1,1,0,0,0,0,1,0,1
19,74,5,65,1,3,64,0,1,1,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,1
20,83,7,75,0,4,67,0,1,0,1,1,0,1,1,0,1,0,1,1,1,0,0,1,0,0,1,0
15,63,9,63,4,3,64,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
27,67,6,54,0,2,61,1,0,0,1,0,0,1,1,0,1,1,0,0,0,0,0,1,0,0,0,1
24,96,5,69,1,4,72,0,1,0,0,1,0,1,1,1,0,0,1,1,0,1,0,1,0,0,1,1
32,84,8,87,2,1,70,0,1,0,1,1,0,1,0,0,1,0,1,1,0,1,0,1,0,0,0,1
15,98,8,61,4,2,70,0,1,0,0,0,0,1,1,1,0,0,1,1,0,1,0,1,0,1,0,0
18,100,6,88,2,2,71,0,1,0,1,0,0,1,1,0,1,0,1,1,1,0,0,0,0,1,0,1
21,75,7,83,1,2,68,0,0,0,0,0,1,0,1,0,1,0,1,1,0,1,0,0,0,0,1,0
24,72,7,75,3,2,68,0,1,0,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0
19,94,7,99,0,1,70,0,0,0,0,0,0,1,1,1,0,0,1,1,1,0,1,1,0,0,1,1
15,100,8,94,2,3,73,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,1
25,85,6,78,2,1,69,0,0,0,1,0,1,0,1,0,1,0,0,1,1,0,0,1,0,0,0,0
24,92,8,78,0,3,71,0,1,0,0,0,0,0,1,0,1,0,1,1,1,0,0,1,0,0,1,1
15,91,6,64,1,3,64,1,0,0,1,0,1,0,1,1,0,0,0,1,0,1,1,1,0,0,1,1
28,74,9,96,0,3,68,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0
27,83,10,95,0,4,69,0,1,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,1,0,0
21,93,6,87,1,2,70,0,0,1,0,0,0,1,1,1,0,0,0,1,0,1,0,1,0,0,1,0
20,88,5,56,1,4,67,0,1,0,1,0,0,1,1,1,0,0,1,1,1,0,0,0,0,0,1,0
23,61,8,85,1,0,66,0,1,0,0,1,0,1,1,0,1,0,0,0,0,1,0,1,0,0,1,1
15,73,7,63,2,5,65,0,1,0,0,0,0,1,1,0,1,0,1,1,1,0,0,0,1,1,0,1
20,66,8,59,4,3,66,0,1,0,0,1,1,0,1,0,1,0,1,1,0,1,0,0,0,0,1,1
7,69,6,88,0,4,61,1,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0
25,96,7,98,0,2,71,1,0,0,1,0,0,1,1,1,0,0,1,1,0,1,0,1,0,0,1,0
11,61,6,55,5,3,60,0,0,1,0,1,0,1,1,0,0,1,0,1,1,0,0,1,0,0,0,1
29,69,7,58,1,2,66,0,1,0,1,1,0,1,1,1,0,1,0,1,0,1,0,0,0,0,1,1
18,72,5,61,1,4,61,1,0,1,0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1
19,85,7,98,2,3,68,0,1,0,1,1,0,0,1,0,1,0,1,1,0,0,1,1,0,1,0,0
16,81,5,85,2,3,68,0,1,0,0,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,1,1
18,69,6,84,2,4,65,0,1,0,1,1,0,1,1,1,0,0,1,1,0,1,0,1,0,0,1,1
29,67,7,75,3,1,65,0,0,1,0,0,0,1,0,1,0,0,1,1,1,0,0,1,0,0,1,0
5,69,8,77,2,2,60,0,1,0,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0
28,80,8,65,2,2,67,1,0,0,1,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,1,1
22,71,8,58,2,4,65,0,0,0,1,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0
13,98,5,89,1,3,70,0,0,0,1,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,1
14,79,9,74,1,4,64,0,1,0,1,0,0,1,1,0,1,0,1,1,1,0,0,1,0,0,1,1
30,62,6,63,2,4,68,0,1,0,0,1,0,1,1,1,0,0,0,1,0,1,0,1,0,1,0,1
14,89,6,82,2,4,69,0,0,0,1,0,0,0,1,0,1,0,1,1,0,0,0,0,0,1,0,0
13,73,7,60,0,3,65,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0
27,86,6,74,2,3,71,0,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1,1
22,71,8,60,1,4,65,0,1,0,1,1,1,0,1,0,1,0,0,1,1,0,0,1,0,1,0,0
14,83,8,88,0,2,65,0,1,0,0,1,1,0,1,0,0,0,1,1,0,0,1,1,0,1,0,1
21,91,6,66,0,2,68,0,1,0,1,1,0,0,1,0,1,0,1,1,0,1,1,0,0,0,0,0
14,97,7,72,1,3,66,0,1,1,0,0,0,0,1,1,0,1,0,1,1,0,0,1,0,0,1,0
27,70,7,88,1,3,65,1,0,1,0,1,0,1,0,0,0,0,1,1,1,0,0,1,0,0,1,1
26,73,8,83,2,4,71,0,0,0,0,1,1,0,1,0,1,0,1,1,0,1,0,0,0,0,1,1
23,79,6,70,3,4,68,1,0,0,1,1,0,1,1,0,1,0,0,1,0,0,0,0,1,1,0,0
22,97,6,54,2,2,70,0,1,0,1,1,0,1,0,0,0,0,1,1,1,0,0,0,0,0,1,1
31,96,5,96,3,2,74,0,1,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0
20,64,6,50,0,2,62,0,0,1,0,1,0,0,1,1,0,0,1,0,1,0,0,1,0,0,1,1
13,65,5,87,1,2,61,0,1,0,0,0,1,0,1,0,1,0,1,1,0,1,1,1,0,1,0,0
23,80,6,97,0,3,70,0,0,0,0,1,0,1,1,0,1,0,1,0,1,0,0,1,0,0,1,1
33,64,9,65,0,2,65,1,0,0,1,1,0,1,1,0,1,0,0,1,0,0,0,0,0,1,0,1
14,74,8,54,2,2,62,0,1,0,1,1,0,0,1,1,0,1,0,1,1,0,0,1,0,1,0,1
18,66,9,62,2,4,65,0,0,0,0,0,0,1,1,0,0,0,1,1,1,0,0,1,0,1,0,0
22,85,6,66,0,4,68,0,0,0,1,0,1,0,1,1,0,0,1,0,0,1,0,0,0,0,1,1
20,98,4,73,2,1,70,0,1,0,0,1,0,1,1,0,1,1,0,0,0,1,0,1,0,0,0,1
14,100,7,76,1,3,68,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0
27,75,10,86,3,6,69,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,1,0
34,84,6,95,1,3,73,0,1,0,0,1,0,1,1,1,0,0,1,0,1,0,0,0,1,0,0,1
21,94,7,73,1,5,71,0,1,0,1,1,0,1,1,0,1,0,1,0,0,1,0,0,0,0,1,0
15,65,5,87,0,4,63,1,0,0,0,1,0,1,1,1,0,0,0,0,1,0,0,1,0,0,1,0
11,88,7,56,2,2,66,0,0,0,1,1,1,0,1,0,1,0,1,1,1,0,0,0,0,0,1,1
22,76,7,66,1,4,67,0,0,1,0,1,1,0,1,1,0,0,0,0,0,1,0,0,1,0,1,1
27,68,4,56,0,1,64,1,0,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,1,0
23,76,5,85,1,3,66,0,1,1,0,1,0,1,1,0,1,1,0,1,1,0,0,1,0,0,1,0
20,63,5,95,2,3,69,0,0,0,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,0,1,1
16,88,5,94,4,6,72,0,1,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,1
13,70,6,66,1,4,63,0,1,0,0,1,0,1,1,0,1,0,1,1,0,0,0,1,0,0,1,1
25,72,8,62,2,2,67,0,1,0,0,1,0,1,1,1,0,0,1,1,0,1,0,1,0,0,1,0
25,65,6,64,1,4,64,1,0,0,1,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,1,1
11,95,9,64,4,4,68,0,1,0,1,1,0,0,1,1,0,0,1,1,0,1,0,1,0,1,0,1
30,80,6,54,1,3,71,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,0
23,83,7,57,2,4,67,0,1,1,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,0
28,83,8,61,1,5,67,0,1,1,0,0,0,1,1,1,0,0,1,0,0,0,1,0,1,0,1,1
12,76,9,50,2,3,64,0,1,0,1,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,1,1
12,68,6,52,5,3,63,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,1,1
19,90,8,85,2,4,72,0,0,0,0,0,0,1,1,0,1,0,1,1,1,0,0,0,0,0,1,1
23,65,6,81,2,2,63,1,0,0,1,1,1,0,1,1,0,0,1,1,1,0,0,1,0,0,1,0
31,64,10,97,2,4,67,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0
24,88,5,70,1,2,68,1,0,0,1,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,1,1
19,68,8,72,2,3,64,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1
14,72,9,53,4,3,65,0,1,0,0,0,0,1,1,0,1,0,1,1,0,0,0,0,1,0,1,1
27,79,5,58,2,1,68,0,1,1,0,1,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0
14,78,8,85,2,4,66,0,1,0,0,1,0,1,1,1,0,0,1,0,0,0,0,1,0,0,1,1
30,88,6,62,4,5,73,0,1,0,1,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0
18,85,10,89,1,3,68,1,0,0,1,1,0,1,1,0,0,0,1,0,0,1,0,1,0,0,1,0
30,86,4,85,2,5,72,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1
24,89,5,87,3,0,70,0,1,0,1,1,0,1,0,0,0,0,1,1,1,0,0,1,0,0,1,0
19,72,5,85,1,4,66,0,1,0,1,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0
17,73,5,85,3,1,66,1,0,0,1,1,0,0,1,0,1,0,1,1,0,1,0,0,0,0,1,0
18,78,8,77,2,4,66,1,0,1,0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0
23,72,10,84,2,2,65,0,0,1,0,1,1,0,1,1,0,0,1,1,0,0,0,1,0,1,0,1
20,99,9,76,2,5,71,0,0,1,0,1,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,1
16,93,7,60,1,1,66,1,0,0,1,1,0,1,1,0,1,0,1,1,0,1,0,1,0,1,0,0
19,67,7,61,1,4,63,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0
20,60,6,70,2,3,63,0,1,0,1,1,0,1,1,1,0,0,1,1,1,0,1,0,1,0,1,0
7,62,8,51,0,3,58,0,0,0,1,1,1,0,1,0,1,1,0,1,0,1,0,0,0,1,0,1
23,70,7,94,3,3,68,0,1,0,0,0,1,0,1,0,1,0,0,1,1,0,0,0,0,0,1,0
14,65,7,63,2,3,61,0,0,0,1,0,0,1,1,1,0,0,1,1,1,0,0,1,0,1,0,1
13,81,6,53,2,4,65,0,1,0,0,0,1,0,1,1,0,0,1,1,0,1,0,1,0,0,1,1
10,94,5,71,1,3,67,0,0,1,0,0,0,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1
9,89,7,91,1,3,67,1,0,0,0,1,0,1,1,0,0,1,0,1,1,0,0,0,1,0,1,1
12,69,7,70,1,4,62,0,0,1,0,0,0,1,1,0,1,0,1,0,0,1,0,1,0,0,1,1
16,76,6,63,0,1,86,0,1,0,0,1,0,0,1,1,0,0,1,1,0,1,0,1,0,0,1,0
32,80,6,77,0,5,71,0,0,0,1,0,1,0,1,0,1,0,1,1,1,0,0,0,0,0,1,1
17,92,8,79,1,3,70,0,1,0,1,1,0,1,1,1,0,0,1,1,0,1,0,0,1,0,1,1
21,94,8,88,1,3,71,0,1,0,1,0,0,1,1,0,1,0,1,1,0,1,0,0,0,0,1,1
22,96,10,90,2,3,71,0,0,1,0,0,0,0,1,1,0,0,1,1,1,0,1,0,0,1,0,1
21,80,9,85,1,3,70,0,0,0,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0
20,88,5,50,2,5,67,0,1,0,0,1,0,1,0,1,0,0,1,1,1,0,0,1,0,1,0,1
13,64,7,50,0,4,60,0,1,1,0,1,0,0,1,0,1,1,0,1,0,1,0,1,0,0,1,1
29,83,5,99,0,4,73,0,0,0,0,0,0,1,1,0,1,0,0,1,1,0,0,0,0,0,1,0
31,70,4,63,1,2,67,0,0,1,0,1,0,0,1,0,1,0,1,1,1,0,1,1,0,0,1,0
10,77,10,64,1,3,62,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0
14,85,9,87,0,3,67,0,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,1,0
18,70,6,79,1,2,65,0,0,1,0,0,0,1,1,0,1,0,0,1,0,1,0,0,0,0,1,0
14,62,9,73,1,6,61,0,1,0,1,0,0,1,1,1,0,0,1,1,1,0,0,1,0,0,1,1
23,60,9,56,0,4,61,0,0,0,1,1,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0
16,61,4,54,1,2,60,0,0,0,1,0,1,0,1,1,0,0,1,0,1,0,0,1,0,0,1,0
33,60,8,85,4,3,68,0,0,0,0,0,1,0,1,1,0,1,0,1,0,0,0,1,0,0,1,1
27,64,6,56,0,5,65,0,0,0,1,1,1,0,1,1,0,0,0,1,1,0,0,0,0,1,0,0
21,70,8,72,3,1,67,0,0,0,0,1,1,0,1,0,1,1,0,1,1,0,0,0,1,1,0,0
26,69,10,87,2,2,67,0,0,1,0,0,1,0,1,0,1,1,0,1,0,1,0,0,1,0,1,1
27,99,9,96,0,2,74,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1
17,72,7,94,4,2,64,1,0,0,1,0,1,0,1,0,1,0,1,1,0,1,0,1,0,0,0,0
15,65,9,93,2,3,64,0,1,0,0,1,1,0,1,1,0,1,0,0,1,0,0,0,0,0,1,1
